8.750375907100327311e-02,1.187818376597946785e-02,1.187818376597946785e-02,1.187818973734058869e-02,1.187818376597946785e-02,1.650389097231874140e-05,3.053247804584288014e-07,1.187818524209937991e-02
8.750468580653603112e-02,1.188522179597454632e-02,1.188622722883098635e-02,1.188522777087380224e-02,1.188622722883098635e-02,2.560726798198380370e-03,4.740419607964628269e-05,1.188578791407710229e-02
8.750607590983427997e-02,1.188321093026166800e-02,1.188321093026166800e-02,1.188321690415002768e-02,1.188321093026166800e-02,4.912787414395002717e-05,9.092585887048357464e-07,1.188321240700631123e-02
8.750700264536703799e-02,1.187617290026658952e-02,1.187617290026658952e-02,1.187064898712643195e-02,1.187114573598438937e-02,1.551238409116981534e-03,2.868122322599558877e-05,1.187116719571832887e-02
8.750746601313252881e-02,1.187064301955616935e-02,1.187064301955616935e-02,1.186511910363605149e-02,1.186511313884575265e-02,1.098660603353665208e-03,2.030502988789795920e-05,1.186627305562743158e-02
8.750792938089979600e-02,1.186109140741999253e-02,1.186109140741999253e-02,1.185908650346472436e-02,1.185908054170711247e-02,6.870226404692881964e-05,1.269000045545995001e-06,1.185945647840990803e-02
8.750839274866528683e-02,1.186008597456355250e-02,1.186008597456355250e-02,1.185858378678377942e-02,1.185857782527889245e-02,3.312229845846075774e-03,6.118062696002520386e-05,1.185953470210129347e-02
8.750885611643255402e-02,1.185405337742491405e-02,1.185405337742491405e-02,1.185405933665528710e-02,1.185405337742491405e-02,7.036538993100246967e-06,1.299127696273641531e-07,1.185405485054610505e-02
8.750931948419804485e-02,1.185405337742491405e-02,1.185405337742491405e-02,1.185405933665528710e-02,1.185405337742491405e-02,2.038039355341548782e-04,3.762749917463785807e-06,1.185405485054610505e-02
8.750978285196353568e-02,1.185355066099669404e-02,1.185355066099669404e-02,1.184852945316490318e-02,1.184952892957093565e-02,6.698855173439220538e-03,1.236413843197090229e-04,1.185051923189371463e-02
8.751024621973080286e-02,1.184852349671449562e-02,1.184852349671449562e-02,1.183596153614130918e-02,1.183595558600899871e-02,7.980232100544232092e-04,1.471154192625557814e-05,1.183631863772794703e-02
8.751070958749629369e-02,1.183143113815501857e-02,1.183143113815501857e-02,1.182640991920337614e-02,1.182640397387282015e-02,3.943024098186999381e-04,7.265502512481488199e-06,1.183069207238668201e-02
8.751117295526356088e-02,1.182690669030104016e-02,1.182690669030104016e-02,1.182640991920337614e-02,1.182640397387282015e-02,2.627893822375268647e-03,4.840660746777496578e-05,1.182689445448898563e-02
8.751163632302905171e-02,1.182640397387282015e-02,1.182640397387282015e-02,1.182640991920337614e-02,1.182640397387282015e-02,1.027335562965520435e-04,1.892305270217034329e-06,1.182640544355797844e-02
8.751209969079454254e-02,1.182640397387282015e-02,1.182640397387282015e-02,1.182339361911771344e-02,1.182338767530350006e-02,1.331826072567412567e-04,2.452950268922512130e-06,1.182538005876450880e-02
8.751302642632730056e-02,1.182389039173172007e-02,1.182389039173172007e-02,1.182389633579865665e-02,1.182389039173172007e-02,8.827659637817259107e-06,1.625669022383798646e-07,1.182389186110451192e-02
8.751348979409456774e-02,1.182338767530350006e-02,1.182338767530350006e-02,1.182339361911771344e-02,1.182338767530350006e-02,2.712268340888595664e-04,4.994600791801536704e-06,1.182338914461381930e-02
8.751441652962554940e-02,1.182389039173172007e-02,1.182389039173172007e-02,1.182389633579865665e-02,1.182389039173172007e-02,7.044861243270138977e-04,1.297355603535100669e-05,1.182389186110451192e-02
8.751487989739281659e-02,1.182389039173172007e-02,1.182389039173172007e-02,1.182389633579865665e-02,1.182389039173172007e-02,1.157830919934695632e-05,2.132218477762044783e-07,1.182389186110451192e-02
8.751580663292557460e-02,1.182439310815994182e-02,1.182439310815994182e-02,1.182439905247960159e-02,1.182439310815994182e-02,3.202267774407607012e-04,5.897428612330782978e-06,1.182439457759520626e-02
8.751766010398931428e-02,1.182389039173172007e-02,1.182389039173172007e-02,1.182389633579865665e-02,1.182389039173172007e-02,1.445689594978501155e-05,2.662328372925326653e-07,1.182389186110451192e-02
8.751812347175658147e-02,1.182338767530350006e-02,1.182338767530350006e-02,1.181937188567016087e-02,1.181936594387774167e-02,6.856153889630312590e-04,1.262137301865988540e-05,1.181952068642183780e-02
8.751905020728756313e-02,1.181986866030596169e-02,1.181986866030596169e-02,1.181987460235110581e-02,1.181986866030596169e-02,1.355494452515458917e-04,2.495379622141774946e-06,1.181987012917896582e-02
8.751951357505483031e-02,1.181986866030596169e-02,1.181986866030596169e-02,1.181987460235110581e-02,1.181986866030596169e-02,6.865749178798437628e-04,1.263941039353160250e-05,1.181987012917896582e-02
8.751997694282032114e-02,1.181936594387774167e-02,1.181936594387774167e-02,1.181937188567016087e-02,1.181936594387774167e-02,1.439292735533083254e-05,2.649534170830889632e-07,1.181936741268827321e-02
8.752136704611856999e-02,1.181936594387774167e-02,1.181936594387774167e-02,1.181937188567016087e-02,1.181936594387774167e-02,3.857305605901049304e-05,7.100753800103227237e-07,1.181936741268827321e-02
8.752183041388583717e-02,1.181685236173664333e-02,1.181685236173664333e-02,1.181685830226544311e-02,1.181685236173664333e-02,6.398778439282932010e-04,1.177674147581064530e-05,1.181685383023480668e-02
8.752229378165132800e-02,1.181634964530842331e-02,1.181634964530842331e-02,1.181635558558449990e-02,1.181634964530842331e-02,3.224016520804677663e-05,5.933443969491319723e-07,1.181635111374411407e-02
8.752275714941859519e-02,1.181634964530842331e-02,1.182539854101638012e-02,1.181635558558449990e-02,1.182539854101638012e-02,3.217812200431707705e-03,5.922273738900246876e-05,1.181684605522156234e-02
8.752322051718408602e-02,1.182037137673418170e-02,1.182037137673418170e-02,1.181937188567016087e-02,1.181986866030596169e-02,9.677808591004147297e-04,1.781609628272189764e-05,1.181977868404387663e-02
8.752507398824782570e-02,1.182037137673418170e-02,1.182087409316240172e-02,1.182037731903205074e-02,1.182087409316240172e-02,1.428610613548320519e-03,2.630105378177294086e-05,1.182042536144514364e-02
8.752600072378058371e-02,1.182037137673418170e-02,1.182037137673418170e-02,1.182037731903205074e-02,1.182037137673418170e-02,6.396219695504764104e-04,1.177553696510115723e-05,1.182037284566966016e-02
8.752646409154785090e-02,1.181936594387774167e-02,1.181986866030596169e-02,1.181886916898921766e-02,1.181886322744952166e-02,3.736981313021824069e-03,6.879324680795614248e-05,1.181948898059548454e-02
8.752785419484609974e-02,1.181936594387774167e-02,1.181936594387774167e-02,1.181937188567016087e-02,1.181936594387774167e-02,1.196212076607203035e-05,2.202057065242665417e-07,1.181936741268827321e-02
8.752878093037885776e-02,1.182740940672926018e-02,1.182740940672926018e-02,1.182741535256526429e-02,1.182740940672926018e-02,6.396853048558456070e-06,1.178371178834234671e-07,1.182741087653936540e-02
8.752970766590983942e-02,1.182690669030104016e-02,1.182690669030104016e-02,1.182590720252243294e-02,1.182590125744460013e-02,8.441935346149409937e-04,1.554931949171254869e-05,1.182614629521789099e-02
8.753017103367710661e-02,1.182539854101638012e-02,1.182539854101638012e-02,1.182540448584148800e-02,1.182539854101638012e-02,3.985243370526757897e-04,7.340012728777428474e-06,1.182540001057659149e-02
8.753202450474084628e-02,1.182791212315748020e-02,1.182791212315748020e-02,1.182791806924620749e-02,1.182791212315748020e-02,3.219539294910235224e-04,5.931000686755406638e-06,1.182791359303005801e-02
8.753248787250811347e-02,1.182740940672926018e-02,1.182740940672926018e-02,1.182289090243677024e-02,1.182288495887528178e-02,1.526418594468760331e-03,2.810959333843328145e-05,1.182373735068838194e-02
8.753295124027360430e-02,1.182238224244706003e-02,1.182238224244706003e-02,1.182238818575582530e-02,1.182238224244706003e-02,7.548287748733678160e-06,1.389887365422597427e-07,1.182238371163243235e-02
8.753341460804087149e-02,1.182389039173172007e-02,1.182439310815994182e-02,1.182389633579865665e-02,1.182439310815994182e-02,1.285256993376505215e-03,2.366882228250146596e-05,1.182389416304332162e-02
8.753480471133912033e-02,1.182791212315748020e-02,1.182791212315748020e-02,1.182791806924620749e-02,1.182791212315748020e-02,1.035203757655119581e-03,1.907041239592022056e-05,1.182791359303005801e-02
8.753526807910461116e-02,1.182791212315748020e-02,1.182791212315748020e-02,1.182791806924620749e-02,1.182791212315748020e-02,3.217619661359259254e-05,5.927464228525731795e-07,1.182791359303005801e-02
8.753573144687187835e-02,1.182590125744460013e-02,1.182590125744460013e-02,1.182590720252243294e-02,1.182590125744460013e-02,6.460821643012635075e-06,1.190003182069088762e-07,1.182590272706728583e-02
8.753712155017012719e-02,1.182489582458816010e-02,1.182489582458816010e-02,1.182490176916054479e-02,1.182489582458816010e-02,9.211471204542333137e-06,1.696494552540953477e-07,1.182489729408589887e-02
8.753758491793561802e-02,1.182288495887528178e-02,1.182489582458816010e-02,1.182289090243677024e-02,1.182288495887528178e-02,3.039147858549450464e-04,5.597148574006010941e-06,1.182466577554685747e-02
8.753897502123386687e-02,1.182489582458816010e-02,1.182489582458816010e-02,1.182490176916054479e-02,1.182489582458816010e-02,2.604801102205575071e-04,4.797313204056062401e-06,1.182489729408589887e-02
8.753943838900113406e-02,1.182137680959062173e-02,1.182137680959062173e-02,1.182138275239393889e-02,1.182137680959062173e-02,4.801482635762082340e-04,8.840353672030946950e-06,1.182137827865104539e-02
8.753990175676662489e-02,1.181986866030596169e-02,1.181986866030596169e-02,1.181535015222261176e-02,1.181534421245198328e-02,1.266514195201430808e-03,2.331053139605079806e-05,1.181723604105823326e-02
8.754082849229938290e-02,1.181836051102130164e-02,1.181836051102130164e-02,1.181836645230827446e-02,1.181836051102130164e-02,4.087592545936093722e-05,7.524039543647443884e-07,1.181836197970688625e-02
8.754129186006487373e-02,1.181534421245198328e-02,1.181534421245198328e-02,1.181535015222261176e-02,1.181534421245198328e-02,2.602242358427407708e-04,4.788730458113458946e-06,1.181534568076272711e-02
8.754221859559763175e-02,1.181584692888020156e-02,1.181584692888020156e-02,1.181132841877506091e-02,1.181132248102622316e-02,8.477759486195800710e-04,1.559838323478908952e-05,1.181332783558691410e-02
8.754268196336312258e-02,1.181132248102622316e-02,1.181132248102622316e-02,1.180127408515618467e-02,1.180126815246182632e-02,2.511598917657570894e-03,4.619887233168700857e-05,1.181013383340132582e-02
8.754453543442863861e-02,1.179976000317716628e-02,1.179976000317716628e-02,1.179976593511335332e-02,1.179976000317716628e-02,6.396853048558456070e-06,1.175617153100627260e-07,1.179976146955123706e-02
8.754685227325964547e-02,1.180880889888512482e-02,1.181081976459800315e-02,1.180881483537034315e-02,1.181081976459800315e-02,6.415410273841017433e-04,1.180112031189732051e-05,1.181061571480706250e-02
8.754731564102513630e-02,1.180780346602868479e-02,1.180780346602868479e-02,1.180780940200845501e-02,1.180780346602868479e-02,3.181158138237728025e-04,5.850334772286098139e-06,1.180780493340232926e-02
8.754824237655789432e-02,1.180730074960046477e-02,1.181584692888020156e-02,1.180680396864656687e-02,1.181333334673910322e-02,6.684846051253755944e-03,1.229617405213814286e-04,1.181006594053382423e-02
8.754963247985614316e-02,1.181936594387774167e-02,1.181936594387774167e-02,1.181937188567016087e-02,1.181936594387774167e-02,2.750648921843752687e-05,5.063555398346311209e-07,1.181936741268827321e-02
8.755055921538890118e-02,1.181936594387774167e-02,1.181936594387774167e-02,1.181937188567016087e-02,1.181936594387774167e-02,1.439292735533083254e-05,2.649534170830889632e-07,1.181936741268827321e-02
8.755102258315616837e-02,1.181936594387774167e-02,1.181936594387774167e-02,1.181434471886072361e-02,1.181433877959554325e-02,7.310970596199524180e-04,1.345774896077536683e-05,1.181874052371622956e-02
8.755148595092165920e-02,1.181584692888020156e-02,1.181584692888020156e-02,1.181585286890355496e-02,1.181584692888020156e-02,2.722503316001264034e-04,5.010251669679650800e-06,1.181584839725341972e-02
8.755241268645441721e-02,1.181182519745444318e-02,1.181182519745444318e-02,1.181132841877506091e-02,1.181132248102622316e-02,5.528805554706096729e-04,1.017083582194264382e-05,1.181133726831060278e-02
8.755333942198717523e-02,1.181031704816978486e-02,1.181031704816978486e-02,1.180881483537034315e-02,1.180880889888512482e-02,2.965583974927144591e-04,5.454978204584732675e-06,1.181018025776109197e-02
8.755426615751815689e-02,1.181232791388266319e-02,1.181232791388266319e-02,1.180982026873222956e-02,1.181232791388266319e-02,1.910997784327284543e-03,3.515771872911169671e-05,1.181229421127016205e-02
8.755519289305091490e-02,1.181735507816486161e-02,1.181735507816486161e-02,1.181736101894638631e-02,1.181735507816486161e-02,1.280011568631262689e-03,2.355919433239280801e-05,1.181735654672549929e-02
8.755704636411643094e-02,1.181886322744952166e-02,1.181986866030596169e-02,1.181886916898921766e-02,1.181986866030596169e-02,1.384280320019839452e-04,2.548277528457236040e-06,1.181942912365108872e-02
8.755889983518017061e-02,1.181986866030596169e-02,1.181986866030596169e-02,1.181987460235110581e-02,1.181986866030596169e-02,5.469314186146360907e-05,1.006866167877003972e-06,1.181987012917896582e-02
8.755982657071292863e-02,1.181886322744952166e-02,1.182338767530350006e-02,1.181886916898921766e-02,1.182338767530350006e-02,4.656913036578287375e-05,8.574000962163086753e-07,1.182113675856742187e-02
8.756028993847841946e-02,1.181836051102130164e-02,1.181836051102130164e-02,1.181836645230827446e-02,1.181836051102130164e-02,1.189815217161784965e-05,2.190095079651730119e-07,1.181836197970688625e-02
8.756075330624568664e-02,1.182288495887528178e-02,1.182288495887528178e-02,1.182289090243677024e-02,1.182288495887528178e-02,1.919057193939425961e-05,3.533764205800671565e-07,1.182288642812312669e-02
8.756121667401117747e-02,1.181634964530842331e-02,1.181634964530842331e-02,1.181635558558449990e-02,1.181634964530842331e-02,5.424536170028435435e-05,9.983255835647215096e-07,1.181635111374411407e-02
8.756214340954393549e-02,1.181836051102130164e-02,1.181986866030596169e-02,1.181836645230827446e-02,1.181986866030596169e-02,8.746425855751300714e-04,1.610049472941941015e-05,1.181904584757141954e-02
8.756260677730942632e-02,1.181484149602376327e-02,1.181484149602376327e-02,1.181484743554166855e-02,1.181484149602376327e-02,1.682373394458963473e-05,3.095826043889760248e-07,1.181484296427203450e-02
8.756307014507669351e-02,1.182087409316240172e-02,1.182087409316240172e-02,1.181333928549883720e-02,1.181333334673910322e-02,3.198237810528728377e-03,5.885724547635634650e-05,1.181579545819065082e-02
8.756353351284218434e-02,1.181886322744952166e-02,1.181986866030596169e-02,1.181886916898921766e-02,1.181986866030596169e-02,8.319115644797385163e-04,1.531426670018004360e-05,1.181933011011923086e-02
8.756399688060945152e-02,1.181383606316732324e-02,1.181383606316732324e-02,1.180680396864656687e-02,1.180679803317224476e-02,1.359652468726715684e-03,2.500386259536825981e-05,1.180736241067608175e-02
8.756492361614043318e-02,1.180730074960046477e-02,1.180730074960046477e-02,1.180730668532751181e-02,1.180730074960046477e-02,1.765532567249396349e-05,3.246778700936340087e-07,1.180730221691163664e-02
8.756538698390770037e-02,1.181031704816978486e-02,1.181031704816978486e-02,1.181032298541317450e-02,1.181031704816978486e-02,1.279371825114985952e-04,2.353339893686660981e-06,1.181031851585579578e-02
8.756585035167319120e-02,1.181081976459800315e-02,1.181283063031088321e-02,1.181082570209411771e-02,1.181283063031088321e-02,3.199069402256633082e-03,5.885031709870851133e-05,1.181133229242277774e-02
8.756631371944045839e-02,1.181333334673910322e-02,1.181886322744952166e-02,1.181333928549883720e-02,1.181886322744952166e-02,1.292613381738736073e-03,2.378905443344119574e-05,1.181632213063027632e-02
8.756770382273870723e-02,1.181433877959554325e-02,1.181433877959554325e-02,1.181434471886072361e-02,1.181433877959554325e-02,8.327431562076428959e-04,1.532310491956433447e-05,1.181434024778134015e-02
8.756816719050419806e-02,1.181836051102130164e-02,1.181836051102130164e-02,1.181836645230827446e-02,1.181836051102130164e-02,4.164355434998458705e-04,7.665337276245283186e-06,1.181836197970688625e-02
8.756863055827146525e-02,1.181836051102130164e-02,1.181836051102130164e-02,1.181736101894638631e-02,1.181735507816486161e-02,8.120173316044889322e-04,1.494655799711114530e-05,1.181815549142191737e-02
8.757048402933520492e-02,1.182087409316240172e-02,1.182238224244706003e-02,1.182088003571299395e-02,1.182238224244706003e-02,2.299990807203146793e-03,4.234858382144032437e-05,1.182188235147083044e-02
8.757141076486796294e-02,1.182087409316240172e-02,1.182238224244706003e-02,1.182088003571299395e-02,1.182238224244706003e-02,2.806941860680781066e-04,5.168302903164396574e-06,1.182193002960552596e-02
8.757233750040072096e-02,1.182137680959062173e-02,1.182238224244706003e-02,1.182138275239393889e-02,1.182137680959062173e-02,3.207155038352814402e-02,5.905013622584172773e-04,1.182155990710283440e-02
8.757280086816621179e-02,1.182087409316240172e-02,1.182087409316240172e-02,1.181333928549883720e-02,1.181333334673910322e-02,1.599202066995898674e-02,2.943361621529350905e-04,1.181718617660952077e-02
8.757326423593347897e-02,1.181685236173664333e-02,1.181685236173664333e-02,1.181685830226544311e-02,1.181685236173664333e-02,6.684717480775763019e-05,1.230300275644564482e-06,1.181685383023480668e-02
8.757465433923172782e-02,1.181081976459800315e-02,1.181081976459800315e-02,1.180278223519901602e-02,1.180277630174648637e-02,3.554095043905591573e-04,6.533801939473764547e-06,1.180349438381484914e-02
8.757604444252997666e-02,1.181031704816978486e-02,1.181031704816978486e-02,1.181032298541317450e-02,1.181031704816978486e-02,6.401976869005639994e-04,1.177611335765060332e-05,1.181031851585579578e-02
8.757650781029546749e-02,1.181031704816978486e-02,1.181081976459800315e-02,1.181032298541317450e-02,1.181081976459800315e-02,6.398778439282932010e-04,1.177046149596689995e-05,1.181055085181184974e-02
8.757697117806273468e-02,1.181031704816978486e-02,1.181031704816978486e-02,1.181032298541317450e-02,1.181031704816978486e-02,1.919569575984144370e-03,3.530951361730081382e-05,1.181031851585579578e-02
8.757743454582822551e-02,1.180931161531334483e-02,1.180981433174156311e-02,1.180931755205128636e-02,1.180981433174156311e-02,1.279435851281175100e-03,2.353336848111250480e-05,1.180971199343693739e-02
8.757836128136098353e-02,1.180679803317224476e-02,1.180679803317224476e-02,1.180680396864656687e-02,1.180679803317224476e-02,1.445689594978501155e-05,2.658480748609500854e-07,1.180679950042094230e-02
8.757882464912647436e-02,1.180981433174156311e-02,1.181031704816978486e-02,1.180982026873222956e-02,1.181031704816978486e-02,1.346410969674700486e-03,2.476613173913920306e-05,1.181011886702868115e-02
8.757928801689374154e-02,1.180679803317224476e-02,1.180679803317224476e-02,1.180579853528467872e-02,1.180579260031580473e-02,1.377883460574421586e-04,2.533762028132304108e-06,1.180665946773702679e-02
8.758021475242472320e-02,1.180931161531334483e-02,1.181031704816978486e-02,1.180931755205128636e-02,1.181031704816978486e-02,1.919633544578598595e-03,3.530934732421969513e-05,1.180986922204113436e-02
8.758067812019199039e-02,1.180981433174156311e-02,1.180981433174156311e-02,1.180982026873222956e-02,1.180981433174156311e-02,8.763691043363080102e-06,1.611967994725078232e-07,1.180981579936510144e-02
8.758114148795748122e-02,1.180579260031580473e-02,1.180579260031580473e-02,1.180579853528467872e-02,1.180579260031580473e-02,3.394173557770143552e-04,6.241019761245335519e-06,1.180579406743955707e-02
8.758206822349023923e-02,1.180931161531334483e-02,1.180931161531334483e-02,1.180881483537034315e-02,1.180880889888512482e-02,5.298518614671052446e-04,9.745441396003995171e-06,1.180920802417675074e-02
8.758253159125573006e-02,1.180880889888512482e-02,1.180880889888512482e-02,1.180881483537034315e-02,1.180880889888512482e-02,5.455241671083791398e-04,1.003336066581160524e-05,1.180881036638371621e-02
8.758345832678848808e-02,1.180629531674402474e-02,1.180629531674402474e-02,1.180630125196562366e-02,1.180629531674402474e-02,3.286066633142581796e-04,6.042495916384643768e-06,1.180629678393024969e-02
8.758392169455575527e-02,1.180579260031580473e-02,1.180629531674402474e-02,1.180579853528467872e-02,1.180629531674402474e-02,1.548807602527722729e-03,2.847933451249358140e-05,1.180608915297069565e-02
8.758484843008673693e-02,1.180528988388758471e-02,1.180629531674402474e-02,1.180529581860373552e-02,1.180629531674402474e-02,7.661518493808425331e-04,1.408740536937366382e-05,1.180564846164062522e-02
8.758531179785400411e-02,1.180629531674402474e-02,1.180629531674402474e-02,1.180630125196562366e-02,1.180629531674402474e-02,6.401976869005639994e-04,1.177210429735359236e-05,1.180629678393024969e-02
8.758577516561949494e-02,1.180780346602868479e-02,1.180780346602868479e-02,1.180780940200845501e-02,1.180780346602868479e-02,1.346538849291873687e-04,2.476363224670802365e-06,1.180780493340232926e-02
8.758623853338676213e-02,1.180730074960046477e-02,1.180730074960046477e-02,1.180730668532751181e-02,1.180730074960046477e-02,4.049211389263586658e-05,7.446418079443649405e-07,1.180730221691163664e-02
8.758670190115225296e-02,1.180629531674402474e-02,1.180629531674402474e-02,1.180630125196562366e-02,1.180629531674402474e-02,4.621091199401297579e-04,8.497370211412810605e-06,1.180629678393024969e-02
8.758716526891774379e-02,1.180629531674402474e-02,1.180629531674402474e-02,1.180630125196562366e-02,1.180629531674402474e-02,2.605184971344035125e-03,4.790474856887980951e-05,1.180629678393024969e-02
8.758762863668501097e-02,1.180579260031580473e-02,1.180579260031580473e-02,1.180529581860373552e-02,1.180528988388758471e-02,6.844639542628559725e-04,1.258551190670432126e-05,1.180576117922401899e-02
8.758809200445050180e-02,1.180528988388758471e-02,1.180579260031580473e-02,1.180529581860373552e-02,1.180579260031580473e-02,7.682627554260954819e-05,1.412608967790923850e-06,1.180554040675268167e-02
8.758901873998325982e-02,1.180579260031580473e-02,1.180579260031580473e-02,1.180579853528467872e-02,1.180579260031580473e-02,3.332763131376781802e-05,6.128101512734393461e-07,1.180579406743955707e-02
8.758948210774875065e-02,1.180579260031580473e-02,1.180579260031580473e-02,1.180579853528467872e-02,1.180579260031580473e-02,3.199069344684897943e-04,5.882272858206374497e-06,1.180579406743955707e-02
8.758994547551601784e-02,1.180579260031580473e-02,1.180579260031580473e-02,1.180579853528467872e-02,1.180579260031580473e-02,1.731629787906031534e-04,3.184025659611698329e-06,1.180579406743955707e-02
8.759040884328150867e-02,1.180931161531334483e-02,1.180931161531334483e-02,1.180831211868939822e-02,1.180830618245690307e-02,1.318008913737045082e-03,2.424198531115308587e-05,1.180928380416327445e-02
8.759087221104877585e-02,1.180981433174156311e-02,1.180981433174156311e-02,1.180931755205128636e-02,1.180981433174156311e-02,3.823193079933328957e-03,7.031983399199990615e-05,1.180933191563958255e-02
8.759133557881426668e-02,1.180981433174156311e-02,1.180981433174156311e-02,1.180982026873222956e-02,1.180981433174156311e-02,6.416049384068210181e-05,1.180149667328356133e-06,1.180981579936510144e-02
8.759179894657975751e-02,1.180981433174156311e-02,1.180981433174156311e-02,1.180982026873222956e-02,1.180981433174156311e-02,9.625354343551720954e-04,1.770460010170195157e-05,1.180981579936510144e-02
8.759272568211251553e-02,1.180981433174156311e-02,1.181031704816978486e-02,1.180982026873222956e-02,1.181031704816978486e-02,8.700688368288298988e-03,1.600446810009813290e-04,1.181031182218572097e-02
8.759318904987978271e-02,1.180981433174156311e-02,1.180981433174156311e-02,1.180982026873222956e-02,1.180981433174156311e-02,6.557420553529295535e-04,1.206153087048180421e-05,1.180981579936510144e-02
8.759457915317803156e-02,1.181031704816978486e-02,1.181031704816978486e-02,1.181032298541317450e-02,1.181031704816978486e-02,1.630559408668428808e-04,2.999331730814059152e-06,1.181031851585579578e-02
8.759504252094352239e-02,1.181031704816978486e-02,1.181031704816978486e-02,1.181032298541317450e-02,1.181031704816978486e-02,2.693717448496883498e-04,4.954957292390990909e-06,1.181031851585579578e-02
8.759550588871078958e-02,1.180981433174156311e-02,1.183796645172187703e-02,1.180680396864656687e-02,1.180679803317224476e-02,1.172934544131585752e-02,2.158115179137565297e-04,1.181339170169532458e-02
8.759596925647628041e-02,1.183545286958077869e-02,1.183595558600899871e-02,1.183545881946036424e-02,1.183595558600899871e-02,6.420527761397353244e-04,1.183549305671249767e-05,1.183558140952422656e-02
8.759643262424177124e-02,1.183696101886543874e-02,1.183696101886543874e-02,1.183696696950319732e-02,1.183696101886543874e-02,6.492811697413225665e-05,1.197013618432331961e-06,1.183696248986253544e-02
