0.000000000000000000e+00,0.000000000000000000e+00,1.784444221883188519e-04,1.104369608741532019e-02,7.382123942517183207e-04,2.235071925389744963e-06,5.581119833765885120e-08,0.000000000000000000e+00,5.502763184556784815e-01
0.000000000000000000e+00,7.978386853511459931e-04,1.784444221883188519e-04,1.093848796997781182e-02,3.518726673645816011e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.964715636392989370e-06,3.070814735041677013e-01
0.000000000000000000e+00,4.115222103680971771e-04,1.784444221883188519e-04,1.146452855716535713e-02,7.382123942517183207e-04,5.902234171077823033e-07,1.587400298962414223e-08,1.602714201180338647e-05,4.608420515132952144e-01
0.000000000000000000e+00,7.978386853511459931e-04,1.816472707916984980e-03,1.139035683437191263e-02,7.798815259133125288e-04,2.609597491265863519e-05,7.128919906961448725e-07,7.686112166893639252e-04,3.908115463994912830e-01
0.000000000000000000e+00,8.395053091509157434e-04,6.609052673641428038e-04,1.130671638100909371e-02,1.226409998533864454e-03,8.457089314229452630e-07,2.361794305725372811e-08,5.740367188032419622e-05,4.697003127905886033e-01
0.000000000000000000e+00,1.286006907400301727e-03,1.452974810866706351e-03,1.130671638100909371e-02,1.483626860642477466e-03,1.026924938692585368e-05,3.040637593325336089e-07,7.942690550232201733e-05,4.309464810954289349e-01
0.000000000000000000e+00,2.057611051840482416e-03,1.741739573838115007e-03,1.262181784897795610e-02,2.231099061930105418e-03,2.891793691358808017e-03,8.630263460011384667e-05,6.444194564567901420e-04,4.237826899690420590e-01
0.000000000000000000e+00,2.290635503461415853e-03,5.120490656070493182e-03,1.269704165294577476e-02,3.257394341743468855e-03,3.129269107647398435e-02,1.039730522447112476e-03,4.535803340596172503e-03,5.605402478190855131e-01
0.000000000000000000e+00,3.329729084640860315e-03,2.870870803696393483e-03,1.283381220561453755e-02,2.700262618416212484e-03,9.847435531619276247e-03,3.075088009372186856e-04,7.305667346001637127e-03,2.911311715793659660e-01
0.000000000000000000e+00,2.760799628806967845e-03,2.236401747026816114e-03,1.201687117371227909e-02,1.282483274473542045e-03,3.225597894461435661e-02,9.445940177519728410e-04,8.363893255918191869e-03,1.452726354216111460e-01
0.000000000000000000e+00,1.331788753303751391e-03,1.016777334406372343e-03,1.162970530154224490e-02,1.227953299706516926e-03,4.011320824359288634e-02,1.113499958055862724e-03,9.038420043670565562e-03,3.743859911881762259e-01
0.000000000000000000e+00,1.286006907400301727e-03,1.148449999211997169e-03,1.198478269789383759e-02,9.213508000730490782e-04,3.488074783306199106e-02,9.698611959776654414e-04,7.923820325386143198e-03,3.253921038894319606e-01
0.000000000000000000e+00,1.031891942498001577e-03,6.441284413464358483e-04,1.141771094490566692e-02,3.750221849543565467e-04,3.380115818817113621e-02,9.174927173140140719e-04,7.947383569690312857e-03,2.681310505728530802e-01
0.000000000000000000e+00,4.459871954864240429e-04,5.993902386325564158e-04,1.104369608741532019e-02,9.172353302793131991e-04,4.369526181397249964e-02,1.153028540089280759e-03,8.423457688060690535e-03,4.897660985698828462e-01
0.000000000000000000e+00,9.459866810836610462e-04,9.201834876377667366e-04,1.161655428686255744e-02,1.371994742487340352e-03,4.501310549183926840e-02,1.223050387274645561e-03,7.846355110313341097e-03,4.764634007155519324e-01
0.000000000000000000e+00,1.431582889318015750e-03,1.113371181174977950e-03,1.184959026698663952e-02,8.961435475864070604e-04,5.027041009655758980e-02,1.415401749613476269e-03,9.273812881488346926e-03,2.943928028005168285e-01
0.000000000000000000e+00,9.655339860761471410e-04,4.570414118156649469e-04,1.164864276268099720e-02,8.205217901264740682e-04,5.525858493861428994e-02,1.486333921764128622e-03,9.882459521960144933e-03,3.661922400931018617e-01
0.000000000000000000e+00,8.801431274247668163e-04,3.507881803701991263e-04,1.130671638100909371e-02,2.880828855616451162e-04,4.473322200940589577e-02,1.175853219518150543e-03,8.987964777466552271e-03,2.792343427816654788e-01
0.000000000000000000e+00,3.518514898647219502e-04,2.358923415822777869e-04,1.136089856148941001e-02,6.193782039575386478e-04,3.439549205870276460e-02,9.055324446201327201e-04,9.213043438403298660e-03,4.492242860758829393e-01
0.000000000000000000e+00,6.790116471073592147e-04,4.321303671227082893e-04,1.171018951138193959e-02,9.177497640035295334e-04,2.476676499978091098e-02,6.685306860454707286e-04,8.688252742311710838e-03,4.416335558862456434e-01
0.000000000000000000e+00,9.855956938315899724e-04,4.880531205150584473e-04,1.156973667460286549e-02,6.600184681707001871e-04,2.594226956490876951e-02,6.953523290917697783e-04,8.570796766214158410e-03,3.314592668065208247e-01
0.000000000000000000e+00,7.201638681441687589e-04,1.525166001609557648e-04,1.138299226615128654e-02,5.113471218719210787e-04,3.957468711620936580e-02,1.040850681212784380e-03,9.324560974404766042e-03,3.532784432014430265e-01
0.000000000000000000e+00,5.725302751746139118e-04,0.000000000000000000e+00,1.130671638100909371e-02,4.995151462149263061e-04,3.260691915605005292e-02,8.488406309322217352e-04,7.828954514919750016e-03,3.799915487444669449e-01
0.000000000000000000e+00,5.591558033376520243e-04,8.185057541971324513e-05,1.143612236545723040e-02,4.449851714478994524e-04,5.428692609515849837e-02,1.428894826238649978e-03,1.054993763419817022e-02,3.717683056643945050e-01
0.000000000000000000e+00,5.123451519082802136e-04,1.326894421400329899e-04,1.146452855716535713e-02,6.198926376817567169e-04,4.731972716618931818e-02,1.243298750723688829e-03,1.047785469161033496e-02,4.161922604328035513e-01
0.000000000000000000e+00,6.790116471073592147e-04,1.035079326425688076e-03,1.165127296561693608e-02,1.303060623442231850e-03,9.216911676213078441e-02,2.567933441661790581e-03,1.155856712797893697e-02,5.177908623358646878e-01
0.000000000000000000e+00,1.384772237888643939e-03,1.930860158037702237e-03,1.241560993880043949e-02,2.340673445188375459e-03,9.254439838639128002e-02,2.739823678427697005e-03,1.213356292487684403e-02,5.717502936333511698e-01
0.000000000000000000e+00,2.400203291971922392e-03,2.331470427793812944e-03,1.199056914435290243e-02,1.254189419641595082e-03,1.023526989754856148e-01,3.006897169224084961e-03,1.227885731994117664e-02,1.959103443395353861e-01
0.000000000000000000e+00,1.313784656600147649e-03,9.659384676860543334e-04,1.207473563830290843e-02,1.209948119358913998e-03,6.346276624775676334e-02,1.776205042774986129e-03,1.147471366963894596e-02,3.743736965361218472e-01
0.000000000000000000e+00,1.255657144385653040e-03,1.321810534728283873e-03,1.225358943794667421e-02,1.731583915715179112e-03,1.015242916785710076e-01,2.908202934866190026e-03,1.169626189900827701e-02,4.834455539750225905e-01
0.000000000000000000e+00,1.795265642730820704e-03,1.220132801287647853e-03,1.219730309511760785e-02,1.354503995863953758e-03,7.808334399943035742e-02,2.224467675048719551e-03,1.178741723153192873e-02,3.139921032283286007e-01
0.000000000000000000e+00,1.414093195377372214e-03,1.169293934567328108e-03,1.238930790944106110e-02,1.529925895822027357e-03,5.719161593206695260e-02,1.630310732618921524e-03,1.146442471964690193e-02,4.152460867804738109e-01
0.000000000000000000e+00,1.600306995568935575e-03,1.338078972078785012e-03,1.262129180839076902e-02,1.758334469374475337e-03,6.766693559228782739e-02,1.965606982929279153e-03,1.194690603692493205e-02,4.224751582269357653e-01
0.000000000000000000e+00,1.817899364301066301e-03,1.343671247418021242e-03,1.283223408385297457e-02,1.791772661448594317e-03,3.753658624926815152e-02,1.097317645146181483e-03,1.151062480865656414e-02,3.886726325511042357e-01
0.000000000000000000e+00,1.837446669293550661e-03,1.295374324033718438e-03,1.230671953725261634e-02,1.320551370065616709e-03,5.001715670846382245e-02,1.429505510293782459e-03,1.117954709811900746e-02,3.005519920448237459e-01
0.000000000000000000e+00,1.380142613022003820e-03,9.644133016844438216e-04,1.220098537922792090e-02,1.457390740707399310e-03,6.057749465756373519e-02,1.711799611361418914e-03,1.152825438210612792e-02,4.081498840571340381e-01
0.000000000000000000e+00,1.516973747969396075e-03,1.012201836401544278e-03,1.238562562533074805e-02,1.476939222227652976e-03,5.390485050349662355e-02,1.534294113754438010e-03,1.142180429335581254e-02,3.862609161955941062e-01
0.000000000000000000e+00,1.536521052961880435e-03,9.659384676860543334e-04,1.236405796125605860e-02,1.390514356559159614e-03,4.736458616385730291e-02,1.344656883327536613e-03,1.155700786422145764e-02,3.667650592422529443e-01
0.000000000000000000e+00,1.451130194310500110e-03,8.373161348836470619e-04,1.232355283604261859e-02,1.334955514343700092e-03,5.164717899072216595e-02,1.456080876949584352e-03,1.150664600546019364e-02,3.721800526793782593e-01
0.000000000000000000e+00,1.399689918014488180e-03,1.881038068651788922e-03,1.242665679113137689e-02,2.225440290963715331e-03,1.250495993785229187e-01,3.744865918627439741e-03,1.255678814429957157e-02,5.473137660189797415e-01
0.000000000000000000e+00,2.284977073068853587e-03,1.777835169209544125e-03,1.314785843616550140e-02,2.285629036697130537e-03,4.522355423974532690e-02,1.364307600372020044e-03,1.211366530354903229e-02,3.930965292752799933e-01
0.000000000000000000e+00,2.352363835016630170e-03,2.033554668812744687e-03,1.287852565552547769e-02,2.524840718458140620e-03,6.294165244744590049e-02,1.899157432448039459e-03,1.184372415272279440e-02,4.226837860430928129e-01
0.000000000000000000e+00,2.586931494926445960e-03,2.938486496434416714e-03,1.349504522370928265e-02,3.371598628519691110e-03,1.100482452371918801e-01,3.485403169714331763e-03,1.290489169002350181e-02,5.257386605424018144e-01
0.000000000000000000e+00,3.435696053810645412e-03,3.431623503621507310e-03,1.404580971849463990e-02,3.709581585330407397e-03,1.137459206017453761e-01,3.754565382165737930e-03,1.378377064858552457e-02,4.357910102530242469e-01
0.000000000000000000e+00,3.759769794475519705e-03,3.304526336820710550e-03,1.406264301728464214e-02,3.200292198355356860e-03,8.912282557426684515e-02,2.959207921837751255e-03,1.387345675445379213e-02,3.047369371289199713e-01
0.000000000000000000e+00,3.260284711641242908e-03,3.004068634503625351e-03,1.380488312956274465e-02,3.379829568107168072e-03,7.030265779345729049e-02,2.269821372002559824e-03,1.310052653510272724e-02,4.115492030894225550e-01
0.000000000000000000e+00,3.422835984736641995e-03,2.948654269778479275e-03,1.415364803886808714e-02,3.193090126216316035e-03,6.128204854782499239e-02,1.997906091111829700e-03,1.318965710779807995e-02,3.554959243918208167e-01
0.000000000000000000e+00,3.252054267433883081e-03,2.920184504415100982e-03,1.422887184283590754e-02,3.381372869279818810e-03,3.758515926915631522e-02,1.228617531322644943e-03,1.256715852911144751e-02,4.131443318768617257e-01
0.000000000000000000e+00,3.439296873151365119e-03,2.896290237056552488e-03,1.421519478756903127e-02,3.309866581613625167e-03,3.104212040401449144e-02,1.017404462427899106e-03,1.265565298095138770e-02,3.715117948980264373e-01
0.000000000000000000e+00,3.367794889099910358e-03,3.681750727885475111e-03,1.446295990413436379e-02,4.065569722488728346e-03,8.297682199751364729e-02,2.813434139055743556e-03,1.365380066871146880e-02,5.039310776239084300e-01
0.000000000000000000e+00,4.125510158940165484e-03,3.938995393490287919e-03,1.524255205434630472e-02,4.234303984031979190e-03,9.828868858464595570e-02,3.455147967135301524e-03,1.482656193472134398e-02,4.082325058258409745e-01
0.000000000000000000e+00,4.293205459665163162e-03,3.853586097400151303e-03,1.527884885486224635e-02,4.415384654956441141e-03,5.905718162196142706e-02,2.070191002989321769e-03,1.450718719129909240e-02,4.099591294233279060e-01
0.000000000000000000e+00,4.474275232227127932e-03,3.909508850792499726e-03,1.535039037471975197e-02,4.367027884880022442e-03,5.823809494225225258e-02,2.047836184112015491e-03,1.433119832588598819e-02,3.755530491068058141e-01
0.000000000000000000e+00,4.417176525538553736e-03,3.783936849993315213e-03,1.493639643260315404e-02,3.747135247198265726e-03,7.275251554197220694e-02,2.515471408885473249e-03,1.445683302337531610e-02,2.916112436953333109e-01
0.000000000000000000e+00,3.825613348134415670e-03,3.406204070261346570e-03,1.477121968822626627e-02,3.744563078577178850e-03,4.399199305056936127e-02,1.491575739459815838e-03,1.385540586345369168e-02,3.793080530405592010e-01
0.000000000000000000e+00,3.794749182356806777e-03,3.418405398274223725e-03,1.485749034452502233e-02,3.952908736885156829e-03,2.667491989019285178e-02,9.088867113331174346e-04,1.322748273401096707e-02,4.164896164932129774e-01
0.000000000000000000e+00,4.011827148325979031e-03,3.710728881916055752e-03,1.511577627283410864e-02,4.177716274368083529e-03,5.357537982393902054e-02,1.864333248520010046e-03,1.418610917375824100e-02,4.171759558724030814e-01
0.000000000000000000e+00,4.236621155739552641e-03,3.644638355179641298e-03,1.493692247319034112e-02,3.888090087633785941e-03,4.706751469911504143e-02,1.622969900640359748e-03,1.367123515467639182e-02,3.390342506090308627e-01
0.000000000000000000e+00,3.941868372563403153e-03,3.304526336820710550e-03,1.314785843616550140e-02,2.435329250444342314e-03,1.128348697511790955e-01,3.614637304957816349e-03,1.359352777405215679e-02,1.599333668948253184e-01
0.000000000000000000e+00,2.501026233512105429e-03,2.277581229070273910e-03,1.310577518919049667e-02,2.669396594963180380e-03,9.909659589374049393e-02,3.054260798018256992e-03,1.290520578940230166e-02,4.215345079337857181e-01
0.000000000000000000e+00,2.729421060266398746e-03,2.309101326436873228e-03,1.363760222283710508e-02,2.682771871792827625e-03,4.570752818096451842e-02,1.431772891330366278e-03,1.245046998229907588e-02,3.848167370999084902e-01
0.000000000000000000e+00,2.742281129340402163e-03,2.115913632899662014e-03,1.349820146723240688e-02,2.610236716678197844e-03,3.634437281801073533e-02,1.129170824036456562e-03,1.207116748975461083e-02,3.705071587427333224e-01
0.000000000000000000e+00,2.652775048585340190e-03,2.504830963310097913e-03,1.365864384632460571e-02,2.998634178462203370e-03,3.515227670000034554e-02,1.106310772482270964e-03,1.173879820523174300e-02,4.510294138657050533e-01
0.000000000000000000e+00,3.047836370538714243e-03,2.643112680789365398e-03,1.371650831091523678e-02,2.899862903412495432e-03,8.236680929846112997e-02,2.622538222709879397e-03,1.267167796543386231e-02,3.681623217220763022e-01
0.000000000000000000e+00,2.959873498072534623e-03,2.364515691162019304e-03,1.287747357435110353e-02,1.800003601036071280e-03,1.068610005554753578e-01,3.200897282292904621e-03,1.218677826079316018e-02,2.012145209555367131e-01
0.000000000000000000e+00,1.866767626782277201e-03,1.422979879501719280e-03,1.233302156661199300e-02,1.837557262903927874e-03,7.156181733314612159e-02,2.088304862272140003e-03,1.201582001314290861e-02,3.880965632790918107e-01
0.000000000000000000e+00,1.902775820189486419e-03,1.672598715098482999e-03,1.288062981787422775e-02,1.991887380169095334e-03,6.586967343276839415e-02,1.964408067740534922e-03,1.204589705333145022e-02,4.092147031880171149e-01
0.000000000000000000e+00,2.045265385529439206e-03,1.473818746222037290e-03,1.296058798712673536e-02,1.885399599256130238e-03,5.103124047827504312e-02,1.510187491175897772e-03,1.212861480811810132e-02,3.649410849509960864e-01
0.000000000000000000e+00,1.951129679907737113e-03,1.677174213103311065e-03,1.303265554757142806e-02,2.179141255784165440e-03,3.556789987108948531e-02,1.066335850835898550e-03,1.156084159134726681e-02,4.338289108021448626e-01
0.000000000000000000e+00,2.242796046506125365e-03,1.626843735050195403e-03,1.267442190769671115e-02,1.673452904878632713e-03,5.148127418245016657e-02,1.506604057917234523e-03,1.136006555641156171e-02,2.939753118057024106e-01
0.000000000000000000e+00,1.728393283546004328e-03,1.426538600172140916e-03,1.251345348801732177e-02,1.935299670505199673e-03,6.941779463482575241e-02,2.031429477016415044e-03,1.168246400351647535e-02,4.309187302101701311e-01
0.000000000000000000e+00,1.994853914759347688e-03,1.422471490834515198e-03,1.277279149750078224e-02,1.766565408961950565e-03,4.894340569702064492e-02,1.432772233209301605e-03,1.172600523343220527e-02,3.527385119307279160e-01
0.000000000000000000e+00,1.826129808508427863e-03,1.332995085406754598e-03,1.267810419180702246e-02,1.888486201601433448e-03,5.975841417468216038e-02,1.741567409903911883e-03,1.188327112643213987e-02,4.045688520673494382e-01
0.000000000000000000e+00,1.929010361100451723e-03,1.689883929783392302e-03,1.292692138954673262e-02,2.223896989791062859e-03,5.244268365053684350e-02,1.561555651701876770e-03,1.161325173525610405e-02,4.458382452366280724e-01
0.000000000000000000e+00,2.304009975298379476e-03,1.801221047900888536e-03,1.328410294824707537e-02,2.247046507380839539e-03,4.338101161232638114e-02,1.315574812286668394e-03,1.200701387050834117e-02,3.831053011195368341e-01
0.000000000000000000e+00,2.314812433320542068e-03,1.759024788523026045e-03,1.321413955015113099e-02,2.222353688618412121e-03,2.607369252734604778e-02,7.875814206524132726e-04,1.101455015861825711e-02,3.769640225734879890e-01
0.000000000000000000e+00,2.278289837150372643e-03,2.033554668812744687e-03,1.325622279712613573e-02,2.588116066536860771e-03,3.138050069086410765e-02,9.596845454922915642e-04,1.131371655489703948e-02,4.467394401616277544e-01
0.000000000000000000e+00,2.648659826481660276e-03,2.084393535533062697e-03,1.341087872975927318e-02,2.350447685948501425e-03,4.530583724464196799e-02,1.396520491008898090e-03,1.182925467633618929e-02,3.423894572863110386e-01
0.000000000000000000e+00,2.409462541705202632e-03,1.865786408635692478e-03,1.332934243874520433e-02,2.217723785100456438e-03,4.757754964555312160e-02,1.448179898415671895e-03,1.194561937529551449e-02,3.599511289986941365e-01
0.000000000000000000e+00,2.275203420572611407e-03,1.715811751810753655e-03,1.284748926088141209e-02,1.822124251177411822e-03,4.527201822974406126e-02,1.341190121607121425e-03,1.183885951657375792e-02,3.143697091319518355e-01
0.000000000000000000e+00,1.893516570456202711e-03,1.329944753403535310e-03,1.257026587143357695e-02,1.727468445921441498e-03,4.604823022199043547e-02,1.341427811379118261e-03,1.173607661747678825e-02,3.636258760365732590e-01
0.000000000000000000e+00,1.772631921160575108e-03,1.152008719882420540e-03,1.221939679977948438e-02,1.317979201444529833e-03,6.936528757634485842e-02,1.961321073662417123e-03,1.155985535573009898e-02,3.113619385979020660e-01
0.000000000000000000e+00,1.377570599207202789e-03,9.145912122985322412e-04,1.234669862187887102e-02,1.376110212281076231e-03,3.413876679372544742e-02,9.638496883165612126e-04,1.057024544382785362e-02,3.934906619123903493e-01
0.000000000000000000e+00,1.435698111421695664e-03,8.723949529206680154e-04,1.230724557783980516e-02,1.357590598209256968e-03,2.650139718497447269e-02,7.491729346620130308e-04,1.015431608793370723e-02,3.792258343067482218e-01
