0,1.0620688073394497
1,1.0975366972477065
2,1.1221772095380946
3,1.1576450994463519
4,1.1285305935142387
5,1.1684724770642205
6,1.1330045871559633
7,1.1418715596330276
8,1.1330045871559633
9,1.1418715596330276
10,1.1347961244993021
11,1.1487781269692876
12,1.1487781269692876
13,1.1418715596330276
14,1.1487781269692876
15,1.1487781269692876
16,1.1418715596330276
17,1.1330045871559633
18,1.150738532110092
19,1.150738532110092
20,1.1576450994463519
21,1.150738532110092
22,1.1418715596330276
23,1.1418715596330276
24,1.1556846943055477
25,1.166512071923416
26,1.1576450994463519
27,1.1665120719234163
28,1.1487781269692876
29,1.150738532110092
30,1.1330045871559633
31,1.1418715596330276
32,1.1487781269692876
33,1.1330045871559633
34,1.150738532110092
35,1.1418715596330276
36,1.1576450994463519
37,1.1596055045871563
38,1.1576450994463519
39,1.150738532110092
40,1.1418715596330276
41,1.1576450994463519
42,1.1418715596330276
43,1.1399111544922236
44,1.1576450994463519
45,1.1330045871559633
46,1.1773394495412848
47,1.1418715596330276
48,1.1418715596330276
49,1.1330045871559633
0,1.0581479970578411
1,1.0936158869660981
2,1.1113498319202266
3,1.1133102370610306
4,1.1399111544922236
5,1.131044182015159
6,1.150738532110092
7,1.124137614678899
8,1.1734186392596762
9,1.1596055045871563
10,1.131044182015159
11,1.1576450994463519
12,1.1241376146788993
13,1.1487781269692876
14,1.1537242891647432
15,1.115270642201835
16,1.150738532110092
17,1.1221772095380949
18,1.131044182015159
19,1.1556846943055477
20,1.1596055045871563
21,1.1684724770642205
22,1.1468177218284832
23,1.1596055045871563
24,1.1418715596330276
25,1.1596055045871563
26,1.1418715596330276
27,1.150738532110092
28,1.1330045871559633
29,1.1487781269692876
30,1.1418715596330276
31,1.1596055045871563
32,1.1487781269692876
33,1.1684724770642205
34,1.1330045871559633
35,1.1487781269692876
36,1.150738532110092
37,1.1596055045871563
38,1.1418715596330276
39,1.1222884718143726
40,1.1330045871559633
41,1.1596055045871563
42,1.131044182015159
43,1.1330045871559633
44,1.1468177218284832
45,1.1487781269692876
46,1.1596055045871563
47,1.1418715596330276
48,1.1418715596330276
49,1.1458393173490906
0,1.049281024580777
1,1.0833527414781061
2,1.094744351225851
3,1.1244341380576006
4,1.1599020279658578
5,1.1369542120650986
6,1.1546881570192273
7,1.1507673467376187
8,1.1344295747944182
9,1.1076912176052658
10,1.1541239248893507
11,1.1452569524122864
12,1.145821184542163
13,1.1137378584230562
14,1.1458211845421629
15,1.1552523891491036
16,1.1375184441949753
17,1.1463854166720395
18,1.1286514717179108
19,1.1433909801483408
20,1.1421680830117293
21,1.14469272028241
22,1.1446927202824102
23,1.1275230074581581
24,1.1427323151416056
25,1.1510350554887936
26,1.1521635197485465
27,1.1358257478053457
28,1.1358257478053457
29,1.1327368784047889
30,1.126394543198405
31,1.1452569524122866
32,1.1545816093063945
33,1.1728797863903995
34,1.124458688328092
35,1.1609661331397063
36,1.1571062465770752
37,1.1571062465770752
38,1.167101683313892
39,1.158234710836828
40,1.1379761286120187
41,1.164012813913335
42,1.1504962026195167
43,1.1682301475736452
44,1.1470862062580045
45,1.1562743056960234
46,1.1576704787069514
47,1.1488035062298876
48,1.1759686557909566
49,1.1568385378259
0,1.0872735517597145
1,1.0967047563666554
2,1.1238699059277244
3,1.1363371604415444
4,1.1510350554887936
5,1.1358257478053457
6,1.1432965472714822
7,1.174114798362985
8,1.129779935977664
9,1.1361222711840475
10,1.1400710671030743
11,1.1043049561647738
12,1.1475138809317922
13,1.152460043127248
14,1.129779935977664
15,1.1253451864184068
16,1.1430791313725353
17,1.1186560349810937
18,1.1159139818114658
19,1.1366327148164763
20,1.1569450855387329
21,1.1480781130616688
22,1.1245132455373552
23,1.1245132455373552
24,1.1456567840957201
25,1.1513315788674952
26,1.1538562161381758
27,1.1646835937560445
28,1.1197844992408468
29,1.1335976339133667
30,1.1532919840082994
31,1.1563808534088564
32,1.1278195308368595
33,1.1386469084547282
34,1.1563808534088567
35,1.1585524021497473
36,1.1435849302570316
37,1.131984045003492
38,1.1378149675736766
39,1.139775372714481
40,1.1511651601191706
41,1.1392111405846044
42,1.1048691882946504
43,1.1209129635005994
44,1.1270378828080359
45,1.131738518775413
46,1.1549846803979287
47,1.1392111405846044
48,1.1333802180144195
49,1.1475138809317924
0,1.0667472607837305
1,1.0884020160194676
2,1.0884020160194674
3,1.1136067604397324
4,1.136901392571421
5,1.1441284881525335
6,1.1458211845421629
7,1.1610304922256107
8,1.1546881570192273
9,1.1735505662331085
10,1.16694052227555
11,1.1582504665959859
12,1.155771528078556
13,1.1443360419206154
14,1.1575849444632587
15,1.1703727272219318
16,1.1598130583552382
17,1.1520745501379266
18,1.1432075776608626
19,1.1349048373136745
20,1.162069986874744
21,1.1547963804273815
22,1.1515103180080504
23,1.1615057547448673
24,1.1432075776608623
25,1.1426433455309861
26,1.1701050184707567
27,1.1520745501379266
28,1.149549912867246
29,1.150946085878174
30,1.1592488262253617
31,1.1529344766563965
32,1.1401187082603053
33,1.1675515665725495
34,1.1371609368430722
35,1.1798039318288724
36,1.1715011914816844
37,1.1532030143976795
38,1.1487179719861946
39,1.1501141449971226
40,1.1520745501379268
41,1.1343406051837983
42,1.1578526532144338
43,1.1509460858781737
44,1.1526387822678035
45,1.1772792945581916
46,1.169244262962179
47,1.172065423611561
48,1.1532030143976795
49,1.1560705122075088
0,1.087837783889591
1,1.1169633385914643
2,1.1238699059277244
3,1.1510350554887936
4,1.1358257478053457
5,1.1446927202824102
6,1.14469272028241
7,1.1180918028512172
8,1.1515992876186698
9,1.1404140985215625
10,1.1352615156754695
11,1.1463854166720393
12,1.1652478258859207
13,1.1154305548126857
14,1.1532893700492566
15,1.1292157038477875
16,1.144425011531235
17,1.1552523891491038
18,1.1369542120650986
19,1.1186560349810937
20,1.1541239248893507
21,1.131349969215687
22,1.164119361626168
23,1.1097890625040294
24,1.1513852493815917
25,1.1375184441949753
26,1.1286514717179108
27,1.137518444194975
28,1.146949648801916
29,1.1658120580157973
30,1.1396899929358661
31,1.128651471717911
32,1.1475138809317924
33,1.1192202671109703
34,1.1355580390541709
35,1.1380826763248515
36,1.1558166212789802
37,1.1305100197988596
38,1.1266159205962292
39,1.1521635197485465
40,1.1530755796089587
41,1.1452569524122864
42,1.126394543198405
43,1.1535596927594742
44,1.15159928761867
45,1.1441284881525335
46,1.1358257478053457
47,1.1254236499582855
48,1.1496388824778656
49,1.1546881570192271
0,1.085877378748787
1,1.1213452686570438
2,1.1327368784047884
3,1.141603850881853
4,1.14469272028241
5,1.1546881570192271
6,1.129892615511824
7,1.1535596927594742
8,1.1278195308368595
9,1.1449892436611115
10,1.1563808534088564
11,1.1392111405846044
12,1.1203487313707232
13,1.1563808534088564
14,1.126106227677427
15,1.120348731370723
16,1.1266910665771066
17,1.156945085538733
18,1.1380826763248517
19,1.1544204482680525
20,1.1292157038477875
21,1.1575093176686093
22,1.1392111405846046
23,1.1380826763248515
24,1.1663762901456736
25,1.1744113217416865
26,1.1492065773214215
27,1.1297799359776637
28,1.1343682866938805
29,1.17384708961181
30,1.159766246188115
31,1.1492065773214215
32,1.1403396048443573
33,1.1303441681075403
34,1.1663762901456738
35,1.128383762966736
36,1.1549846803979287
37,1.1563808534088567
38,1.1658120580157973
39,1.1461294880965223
40,1.1375184441949753
